1	"ANQR గురించి"
174	"ఓవర్లే ఇమేజ్ ఎలా ప్రాసెస్ చేయబడుతుంది:"
175	"పూర్తి రంగు: అసలు చిత్ర రంగులను సంరక్షిస్తుంది."
176	"గ్రేస్కేల్: నలుపు మరియు తెలుపు టోన్‌లకు మారుస్తుంది."
177	"నలుపు & తెలుపు: అధిక కాంట్రాస్ట్ బైనరీ మార్పిడి."
178	"ఫైండర్ నమూనాలను సంరక్షించండి"
179	"ప్రారంభించబడినప్పుడు, మూడు మూలల ఫైండర్ నమూనాలను ఓవర్‌లే ద్వారా సవరించకుండా ఉంచుతుంది. నమ్మదగిన స్కానింగ్ కోసం గట్టిగా సిఫార్సు చేయబడింది."
180	"ఇమేజ్ ప్రీప్రాసెసింగ్"
181	"మిశ్రమం చేసే ముందు మీ ఓవర్‌లే ఇమేజ్‌కి ఫిల్టర్‌లను వర్తింపజేయండి. ఈ సర్దుబాట్లు చివరి QR కోడ్‌లో చిత్రం ఎలా కనిపిస్తుందో మెరుగుపరుస్తాయి."
182	"ప్రకాశం (-100 నుండి +100): చిత్రాన్ని తేలికపరచండి లేదా ముదురు చేయండి."
183	"కాంట్రాస్ట్ (-100 నుండి +100): టోనల్ పరిధిని పెంచండి లేదా తగ్గించండి."
184	"గామా (0.2 నుండి 3.0): నాన్-లీనియర్ బ్రైట్‌నెస్ సర్దుబాటు. 1 కంటే తక్కువ విలువలు మిడ్‌టోన్‌లను తేలికపరుస్తాయి, 1 కంటే ఎక్కువ వాటిని చీకటి చేస్తాయి."
185	"సంతృప్తత (-100 నుండి +100): రంగు తీవ్రత. -100 గ్రేస్కేల్, +100 అతిగా సంతృప్తమవుతుంది."
186	"హ్యూ రొటేట్ (0-360°): కలర్ వీల్ చుట్టూ అన్ని రంగులను మార్చండి."
187	"బ్లర్ (0-20px): చిత్ర వివరాలను మృదువుగా చేయండి."
188	"పదును పెట్టు (0-100%): అంచులు మరియు వివరాలను మెరుగుపరచండి."
189	"పోస్టరైజ్ (0-16 స్థాయిలు): పోస్టర్ ప్రభావం కోసం రంగు స్థాయిలను తగ్గించండి."
190	"థ్రెషోల్డ్ (0-255): కటాఫ్ పాయింట్ వద్ద బైనరీ నలుపు/తెలుపుకు మార్చండి."
191	"ఎడ్జ్ డిటెక్షన్: అంచులను మాత్రమే చూపించడానికి సోబెల్ లేదా కానీ అల్గోరిథంలు."
192	"విలోమం: అన్ని రంగులను విలోమం చేయండి."
193	"ఫిట్ మోడ్"
194	"ఓవర్‌లే ఇమేజ్ QR కోడ్ ప్రాంతానికి ఎలా సరిపోతుంది:"
195	"కవర్: చిత్రం మొత్తం ప్రాంతాన్ని నింపుతుంది, అవసరమైతే కత్తిరించబడుతుంది."
196	"కలిగి ఉంది: మొత్తం చిత్రం కనిపిస్తుంది, అంచులు ఉండవచ్చు."
197	"సాగదీయడం: చిత్రం సరిగ్గా పూరించడానికి వక్రీకరిస్తుంది."
198	"పరివర్తన ఎంపికలు"
199	"భ్రమణం: ఓవర్‌లేను 90° ఇంక్రిమెంట్‌లలో తిప్పండి."
200	"ఫ్లిప్ X/Y: చిత్రాన్ని అడ్డంగా లేదా నిలువుగా ప్రతిబింబించండి."
201	"డిథరింగ్ అల్గోరిథంలు"
202	"డిథరింగ్ నిరంతర-టోన్ చిత్రాలను QR కోడ్‌లు సూచించగల నమూనాలకు మారుస్తుంది. డిథరెడ్, బ్లూ నాయిస్ లేదా ట్రూ డిథర్ బ్లెండ్ మోడ్‌లను ఉపయోగిస్తున్నప్పుడు అందుబాటులో ఉంటుంది."
203	"ఎర్రర్ డిఫ్యూజన్: క్లాసిక్ ఫ్లాయిడ్-స్టెయిన్‌బర్గ్ శైలి. క్వాంటైజేషన్ ఎర్రర్‌ను పొరుగు పిక్సెల్‌లకు వ్యాపిస్తుంది."
204	"ఆర్డర్డ్ (బేయర్): రెగ్యులర్ ప్యాటర్న్‌ల కోసం థ్రెషోల్డ్ మ్యాట్రిక్స్‌ను ఉపయోగిస్తుంది."
205	"క్లస్టర్డ్ డాట్: హాఫ్‌టోన్ ప్రింటింగ్‌ను అనుకరిస్తుంది."
206	"శూన్యం & క్లస్టర్: ఆప్టిమైజ్ చేయబడిన ఆర్డర్ డైథరింగ్."
207	"నీలి శబ్దం: దృశ్యపరంగా ఆహ్లాదకరంగా యాదృచ్ఛికంగా కనిపించే నమూనా."
