1	"ANQR ಬಗ್ಗೆ"
82	"ನಿಮ್ಮ QR ಕೋಡ್‌ನೊಂದಿಗೆ ಮಿಶ್ರಣ ಮಾಡಲು ಚಿತ್ರವನ್ನು (JPG, PNG, GIF, WebP) ಅಪ್‌ಲೋಡ್ ಮಾಡಿ. ಮೂಲ ಓವರ್‌ಲೇ ವೈಶಿಷ್ಟ್ಯಗಳು ಇವುಗಳನ್ನು ಒಳಗೊಂಡಿವೆ:"
83	"ಫೈಲ್‌ನಿಂದ ಅಪ್‌ಲೋಡ್ ಮಾಡಿ: ನಿಮ್ಮ ಸಾಧನದಿಂದ ಚಿತ್ರವನ್ನು ಆಯ್ಕೆಮಾಡಿ."
84	"URL ನಿಂದ ಲೋಡ್ ಮಾಡಿ: ಚಿತ್ರದ URL ಅನ್ನು ನಮೂದಿಸಿ (CORS ಅನ್ನು ಅನುಮತಿಸಬೇಕು)."
85	"ಕೇಂದ್ರ ಲೋಗೋ: ದೋಷ ತಿದ್ದುಪಡಿಯನ್ನು ಅವಲಂಬಿಸಿ ಚಿತ್ರವನ್ನು ಮಧ್ಯದಲ್ಲಿ ಇರಿಸುತ್ತದೆ."
86	"ಮಿಶ್ರಣ: QR ಮಾದರಿಯೊಂದಿಗೆ ಚಿತ್ರದ ಸರಳ ಆಲ್ಫಾ ಮಿಶ್ರಣ."
87	"ತೀವ್ರತೆ: ಓವರ್‌ಲೇ QR ಕೋಡ್ ಮೇಲೆ ಎಷ್ಟು ಬಲವಾಗಿ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ ಎಂಬುದನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ (0-100%)."
88	"ಬಣ್ಣ ಮೋಡ್: ಪೂರ್ಣ ಬಣ್ಣ, ಗ್ರೇಸ್ಕೇಲ್, ಅಥವಾ ಕಪ್ಪು ಮತ್ತು ಬಿಳಿ."
89	"ಫೈಂಡರ್ ಪ್ಯಾಟರ್ನ್‌ಗಳನ್ನು ಸಂರಕ್ಷಿಸಿ: ವಿಶ್ವಾಸಾರ್ಹ ಸ್ಕ್ಯಾನಿಂಗ್‌ಗಾಗಿ ಮೂಲೆಯ ಪ್ಯಾಟರ್ನ್‌ಗಳನ್ನು ಮಾರ್ಪಡಿಸದೆ ಇಡುತ್ತದೆ."
90	"ಸುಧಾರಿತ ವೈಶಿಷ್ಟ್ಯಗಳು"
91	"ಸುಧಾರಿತ ಮಟ್ಟವು QR ಎನ್‌ಕೋಡಿಂಗ್ ಆಯ್ಕೆಗಳು, ರೆಂಡರಿಂಗ್ ಶೈಲಿಗಳು, ಅನಿಮೇಷನ್, ಔಟ್‌ಪುಟ್ ಸ್ವರೂಪಗಳು, ವಿಸ್ತೃತ ವಿಷಯ ಪ್ರಕಾರಗಳು ಮತ್ತು ಸುಧಾರಿತ ಓವರ್‌ಲೇ ಗ್ರಾಹಕೀಕರಣವನ್ನು ಅನ್‌ಲಾಕ್ ಮಾಡುತ್ತದೆ."
92	"QR ಎನ್‌ಕೋಡಿಂಗ್ ಸೆಟ್ಟಿಂಗ್‌ಗಳು"
93	"ಆವೃತ್ತಿ: QR ಕೋಡ್‌ಗಳು 1-40 ಆವೃತ್ತಿಗಳಲ್ಲಿ ಬರುತ್ತವೆ, ಉನ್ನತ ಆವೃತ್ತಿಗಳು ಹೆಚ್ಚಿನ ಡೇಟಾವನ್ನು ಹೊಂದಿರುತ್ತವೆ ಆದರೆ ದೊಡ್ಡದಾಗಿರುತ್ತವೆ. ನಿಮ್ಮ ವಿಷಯಕ್ಕೆ ಸರಿಹೊಂದುವ ಚಿಕ್ಕ ಆವೃತ್ತಿಯನ್ನು ANQR ಆಯ್ಕೆ ಮಾಡಲು 0 (ಸ್ವಯಂ) ಗೆ ಹೊಂದಿಸಿ."
94	"ದೋಷ ತಿದ್ದುಪಡಿ: ಸ್ಕ್ಯಾನ್ ಮಾಡಲು ಸಾಧ್ಯವಾಗುವಂತೆ QR ಕೋಡ್ ಎಷ್ಟು ಹಾನಿಯನ್ನುಂಟುಮಾಡಬಹುದು ಎಂಬುದನ್ನು ನಿರ್ಧರಿಸುತ್ತದೆ."
95	"L (ಕಡಿಮೆ): 7% ದೋಷ ತಿದ್ದುಪಡಿ - ಚಿಕ್ಕ ಗಾತ್ರ, ಕನಿಷ್ಠ ಪುನರುಕ್ತಿ."
96	"M (ಮಧ್ಯಮ): 15% ದೋಷ ತಿದ್ದುಪಡಿ - ಸಮತೋಲಿತ ಆಯ್ಕೆ."
97	"Q (ಕ್ವಾರ್ಟೈಲ್): 25% ದೋಷ ತಿದ್ದುಪಡಿ - ಮುದ್ರಿತ ಕೋಡ್‌ಗಳಿಗೆ ಒಳ್ಳೆಯದು."
98	"H (ಹೆಚ್ಚು): 30% ದೋಷ ತಿದ್ದುಪಡಿ - ಓವರ್‌ಲೇಗಳನ್ನು ಹೊಂದಿರುವ ಅಥವಾ ಕಠಿಣ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಕೋಡ್‌ಗಳಿಗೆ ಉತ್ತಮವಾಗಿದೆ."
99	"ಶಾಂತ ವಲಯ (ಅಂಚು)"
100	"QR ಕೋಡ್ ಸುತ್ತಲಿನ ಬಿಳಿ ಜಾಗವು ಶಾಂತ ವಲಯವಾಗಿದೆ. ಕೋಡ್ ಎಲ್ಲಿಂದ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ ಎಂಬುದನ್ನು ಪತ್ತೆಹಚ್ಚಲು ಸ್ಕ್ಯಾನರ್‌ಗಳಿಗೆ ಈ ಅಂಚು ಅಗತ್ಯವಿದೆ. ಮಾನದಂಡವು ಕನಿಷ್ಠ 4 ಮಾಡ್ಯೂಲ್‌ಗಳನ್ನು ಶಿಫಾರಸು ಮಾಡುತ್ತದೆ. 4 ಕ್ಕಿಂತ ಕಡಿಮೆ ಮಾಡುವುದರಿಂದ ಸ್ಕ್ಯಾನಿಂಗ್ ಸಮಸ್ಯೆಗಳು ಉಂಟಾಗಬಹುದು."
101	"ಮಾಡ್ಯೂಲ್ ಶೈಲಿ"
102	"ಮಾಡ್ಯೂಲ್‌ಗಳು QR ಕೋಡ್ ಅನ್ನು ರೂಪಿಸುವ ಪ್ರತ್ಯೇಕ ಚೌಕಗಳಾಗಿವೆ. ANQR ಐದು ಶೈಲಿಗಳನ್ನು ನೀಡುತ್ತದೆ:"
103	"ಚೌಕ: ಚೂಪಾದ ಮೂಲೆಗಳೊಂದಿಗೆ ಕ್ಲಾಸಿಕ್ QR ನೋಟ."
104	"ದುಂಡಾದ: ಸ್ನೇಹಪರ ನೋಟಕ್ಕಾಗಿ ಮೃದುಗೊಳಿಸಿದ ಮೂಲೆಗಳು."
105	"ಚುಕ್ಕೆಗಳು: ಆಧುನಿಕ ಸೌಂದರ್ಯಕ್ಕಾಗಿ ವೃತ್ತಾಕಾರದ ಮಾಡ್ಯೂಲ್‌ಗಳು."
106	"ವಜ್ರ: ವಿಶಿಷ್ಟ ಮಾದರಿಗಾಗಿ 45° ತಿರುಗುವ ಚೌಕಗಳು."
107	"ಸಂಪರ್ಕಿತ: ಮಾಡ್ಯೂಲ್‌ಗಳು ಪಕ್ಕದಲ್ಲಿರುವಾಗ ವಿಲೀನಗೊಳ್ಳುತ್ತವೆ, ಸಾವಯವ ಆಕಾರಗಳನ್ನು ಸೃಷ್ಟಿಸುತ್ತವೆ."
108	"ಫೈಂಡರ್ ಪ್ಯಾಟರ್ನ್ ಸ್ಟೈಲ್"
109	"ಫೈಂಡರ್ ಪ್ಯಾಟರ್ನ್‌ಗಳು QR ಮೂಲೆಗಳಲ್ಲಿರುವ ಮೂರು ದೊಡ್ಡ ಚೌಕಗಳಾಗಿವೆ, ಅದು ಸ್ಕ್ಯಾನರ್‌ಗಳು ಕೋಡ್ ಅನ್ನು ಓರಿಯಂಟ್ ಮಾಡಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ. ಲಭ್ಯವಿರುವ ಶೈಲಿಗಳು:"
110	"೧೧೦ ಚೌಕ: ಪ್ರಮಾಣಿತ ಚೌಕ ಮೂಲೆಗಳು."
111	"ದುಂಡಾದ: ದುಂಡಾದ ಮಾಡ್ಯೂಲ್ ಶೈಲಿಗೆ ಹೊಂದಿಕೆಯಾಗುವ ಮೃದುಗೊಳಿಸಿದ ಮೂಲೆಗಳು."
112	"ವೃತ್ತ: ಚುಕ್ಕೆ-ಶೈಲಿಯ ಕೋಡ್‌ಗಳಿಗಾಗಿ ವೃತ್ತಾಕಾರದ ಶೋಧಕ ಮಾದರಿಗಳು."
113	"ಜೋಡಣೆ ಮತ್ತು ಸಮಯದ ಮಾದರಿಗಳು"
114	"ಸರಿಯಾದ ಅಸ್ಪಷ್ಟತೆಗೆ ಸಹಾಯ ಮಾಡಲು ದೊಡ್ಡ QR ಕೋಡ್‌ಗಳಲ್ಲಿ (ಆವೃತ್ತಿ 2+) ಜೋಡಣೆ ಮಾದರಿಗಳು ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತವೆ. ಸಮಯ ಮಾದರಿಗಳು ಫೈಂಡರ್ ಮಾದರಿಗಳನ್ನು ಸಂಪರ್ಕಿಸುವ ಪರ್ಯಾಯ ರೇಖೆಗಳಾಗಿವೆ."
115	"ಜೋಡಣೆ ಶೈಲಿ: ಹೊಂದಾಣಿಕೆ ಶೋಧಕ, ಚೌಕ, ದುಂಡಾದ ಅಥವಾ ವೃತ್ತ."
116	"ಸಮಯದ ಶೈಲಿ: ಹೊಂದಾಣಿಕೆ ಮಾಡ್ಯೂಲ್, ಘನ, ಅಥವಾ ಡ್ಯಾಶ್ ಮಾಡಲಾಗಿದೆ."
117	"ಬಣ್ಣಗಳು"
118	"ಮುನ್ನೆಲೆ: QR ಮಾಡ್ಯೂಲ್‌ಗಳ ಬಣ್ಣ. ಕಪ್ಪು (#000000) ಪ್ರಮಾಣಿತವಾಗಿದೆ ಆದರೆ ಯಾವುದೇ ಗಾಢ ಬಣ್ಣವು ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ."
119	"ಹಿನ್ನೆಲೆ: ಹಿನ್ನೆಲೆ ಬಣ್ಣ. ಬಿಳಿ (#ffffff) ಪ್ರಮಾಣಿತವಾಗಿದೆ. ಮುಂಭಾಗದೊಂದಿಗೆ ಸಾಕಷ್ಟು ವ್ಯತಿರಿಕ್ತತೆಯನ್ನು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ."
120	"ಪಾರದರ್ಶಕ ಹಿನ್ನೆಲೆ: ಬಣ್ಣದ ಮೇಲ್ಮೈಗಳಲ್ಲಿ ಬಳಸಲು ಹಿನ್ನೆಲೆಯನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ತೆಗೆದುಹಾಕಿ. ಮೇಲ್ಮೈ ಸಾಕಷ್ಟು ವ್ಯತಿರಿಕ್ತತೆಯನ್ನು ಒದಗಿಸುತ್ತದೆ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ."
121	"ಮಾಡ್ಯೂಲ್ ಗಾತ್ರ ಮತ್ತು ಅಂತರ"
122	"ಮಾಡ್ಯೂಲ್ ಗಾತ್ರ: ಪ್ರತಿ ಮಾಡ್ಯೂಲ್ ಅನ್ನು ಪಿಕ್ಸೆಲ್‌ಗಳಲ್ಲಿ ಎಷ್ಟು ದೊಡ್ಡದಾಗಿ ಪ್ರದರ್ಶಿಸಲಾಗುತ್ತದೆ ಎಂಬುದನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ. ದೊಡ್ಡ ಮೌಲ್ಯಗಳು ದೊಡ್ಡದಾದ, ಸ್ಕ್ಯಾನ್ ಮಾಡಲು ಸುಲಭವಾದ ಕೋಡ್‌ಗಳನ್ನು ರಚಿಸುತ್ತವೆ."
123	"ಮಾಡ್ಯೂಲ್ ಗ್ಯಾಪ್: ಮಾಡ್ಯೂಲ್‌ಗಳ ನಡುವಿನ ಜಾಗವನ್ನು ಶೇಕಡಾವಾರು ಪ್ರಮಾಣದಲ್ಲಿ ಸೇರಿಸುತ್ತದೆ. ಕೆಲವು ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಸಣ್ಣ ಅಂತರಗಳು (5-15%) ಸ್ಕ್ಯಾನ್ ಸಾಮರ್ಥ್ಯವನ್ನು ಸುಧಾರಿಸಬಹುದು ಆದರೆ ಅತಿಯಾದ ಅಂತರಗಳು ವಿಶ್ವಾಸಾರ್ಹತೆಯನ್ನು ಕಡಿಮೆ ಮಾಡುತ್ತದೆ."
124	"ಔಟ್‌ಪುಟ್ ಸೆಟ್ಟಿಂಗ್‌ಗಳು"
125	"ಸ್ವರೂಪ: ಬಳಕೆಯ ಸಂದರ್ಭವನ್ನು ಆಧರಿಸಿ ನಿಮ್ಮ ರಫ್ತು ಸ್ವರೂಪವನ್ನು ಆರಿಸಿ."
126	"PNG: ನಷ್ಟವಿಲ್ಲದ ರಾಸ್ಟರ್ ಸ್ವರೂಪ, ಹೆಚ್ಚಿನ ಬಳಕೆಗಳಿಗೆ ಸೂಕ್ತವಾಗಿದೆ. ಮುದ್ರಣ ಮತ್ತು ಡಿಜಿಟಲ್‌ಗೆ ಉತ್ತಮವಾಗಿದೆ."
127	"ವೆಬ್‌ಪಿ: ಚಿಕ್ಕ ಫೈಲ್ ಗಾತ್ರಗಳೊಂದಿಗೆ ಆಧುನಿಕ ಸ್ವರೂಪ. ವೆಬ್ ಬಳಕೆಗೆ ಒಳ್ಳೆಯದು."
128	"GIF: ಅನಿಮೇಟೆಡ್ QR ಕೋಡ್‌ಗಳಿಗೆ ಅಗತ್ಯವಿದೆ. ಪಾರದರ್ಶಕತೆಯನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ."
129	"SVG: ಅನಂತವಾಗಿ ಅಳೆಯುವ ವೆಕ್ಟರ್ ಸ್ವರೂಪ. ದೊಡ್ಡ ಮುದ್ರಣಕ್ಕೆ ಅಥವಾ ನೀವು ಕೋಡ್ ಅನ್ನು ಸಂಪಾದಿಸಬೇಕಾದಾಗ ಉತ್ತಮವಾಗಿದೆ."
130	"ಔಟ್‌ಪುಟ್ ಆಯಾಮಗಳು"
131	"ಅಗಲ/ಎತ್ತರ: ಔಟ್‌ಪುಟ್ ಗಾತ್ರವನ್ನು ಪಿಕ್ಸೆಲ್‌ಗಳಲ್ಲಿ ಹೊಂದಿಸಿ. ಮುದ್ರಣಕ್ಕಾಗಿ, DPI ಆಧರಿಸಿ ಲೆಕ್ಕ ಹಾಕಿ (ಉದಾ. 1 ಇಂಚು = 300px ನಲ್ಲಿ 300 DPI). ದೊಡ್ಡ ಗಾತ್ರಗಳು ದೂರದಲ್ಲಿ ಹೆಚ್ಚು ವಿಶ್ವಾಸಾರ್ಹವಾಗಿ ಸ್ಕ್ಯಾನ್ ಮಾಡುತ್ತವೆ."
132	"ಅನಿಮೇಷನ್ ಸೆಟ್ಟಿಂಗ್‌ಗಳು (ಸುಧಾರಿತ)"
133	"ಅನಿಮೇಟೆಡ್ QR ಕೋಡ್ ನಡವಳಿಕೆಯನ್ನು ನಿಯಂತ್ರಿಸಿ:"
134	"ವೇಗ: ಅನಿಮೇಷನ್ ಫ್ರೇಮ್ ದರ ಮಿಲಿಸೆಕೆಂಡುಗಳಲ್ಲಿ."
135	"ಲೂಪ್: ನಿರಂತರ ಅಥವಾ ಏಕ-ಆಟ ಅನಿಮೇಷನ್."
136	"ಬೌನ್ಸ್: ಪಿಂಗ್-ಪಾಂಗ್ ಅನಿಮೇಷನ್ ನಿರ್ದೇಶನ."
137	"ಫ್ರೇಮ್ ಅನ್ನು ಪ್ರಾರಂಭಿಸಿ: ನಿರ್ದಿಷ್ಟ ಫ್ರೇಮ್‌ನಿಂದ ಅನಿಮೇಷನ್ ಅನ್ನು ಪ್ರಾರಂಭಿಸಿ."
138	"ಗರಿಷ್ಠ ಚೌಕಟ್ಟುಗಳು: ಅನಿಮೇಷನ್‌ನಲ್ಲಿ ಒಟ್ಟು ಚೌಕಟ್ಟುಗಳನ್ನು ಮಿತಿಗೊಳಿಸಿ."
139	"ಫ್ರೇಮ್ ಹಂತ: ವೇಗವಾದ ಅನಿಮೇಷನ್‌ಗಾಗಿ ಫ್ರೇಮ್‌ಗಳನ್ನು ಬಿಟ್ಟುಬಿಡಿ."
140	"ಇಂಟರ್ಪೋಲೇಷನ್: ಯಾವುದೂ ಇಲ್ಲ, ಕ್ರಾಸ್‌ಫೇಡ್, ಅಥವಾ ಫ್ರೇಮ್‌ಗಳ ನಡುವೆ ಮಾರ್ಫ್."
141	"ವಿಷಯ ಪ್ರಕಾರಗಳು (ಸುಧಾರಿತ)"
142	"ಸುಧಾರಿತ ಹಂತವು ಹೆಚ್ಚುವರಿ ಪೇಲೋಡ್ ಸ್ವರೂಪಗಳನ್ನು ಅನ್‌ಲಾಕ್ ಮಾಡುತ್ತದೆ:"
143	"ದೂರವಾಣಿ ಸಂಖ್ಯೆ (ದೂರವಾಣಿ:): ಕರೆ ಮಾಡಬಹುದಾದ ಫೋನ್ ಲಿಂಕ್ ಅನ್ನು ರಚಿಸುತ್ತದೆ."
144	"ಇಮೇಲ್ (mailto:): ಐಚ್ಛಿಕ ವಿಷಯ ಮತ್ತು ಮುಖ್ಯ ಭಾಗದೊಂದಿಗೆ ಇಮೇಲ್ ಕ್ಲೈಂಟ್ ಅನ್ನು ತೆರೆಯುತ್ತದೆ."
145	"SMS: ಫೋನ್ ಸಂಖ್ಯೆಗೆ ಮೊದಲೇ ಭರ್ತಿ ಮಾಡಿದ ಪಠ್ಯ ಸಂದೇಶ."
146	"vCard: ಹೆಸರು, ಸಂಸ್ಥೆ, ಫೋನ್ ಸಂಖ್ಯೆ, ಇಮೇಲ್, ವಿಳಾಸದೊಂದಿಗೆ ಪೂರ್ಣ ಸಂಪರ್ಕ ಕಾರ್ಡ್."
147	"ಮೀಕಾರ್ಡ್: ಜಪಾನ್‌ನಲ್ಲಿ ಜನಪ್ರಿಯವಾಗಿರುವ ಕಾಂಪ್ಯಾಕ್ಟ್ ಸಂಪರ್ಕ ಸ್ವರೂಪ."
148	"ಬಿಜ್‌ಕಾರ್ಡ್: ಲೆಗಸಿ ಬಿಸಿನೆಸ್ ಕಾರ್ಡ್ ಫಾರ್ಮ್ಯಾಟ್."
149	"ಜಿಯೋ ಸ್ಥಳ: ನಕ್ಷೆಗಳಲ್ಲಿ ತೆರೆಯುವ ಜಿಪಿಎಸ್ ನಿರ್ದೇಶಾಂಕಗಳು."
150	"ವೈಫೈ: ಸ್ವಯಂಚಾಲಿತ ಸಂಪರ್ಕಕ್ಕಾಗಿ ನೆಟ್‌ವರ್ಕ್ ರುಜುವಾತುಗಳು (SSID, ಪಾಸ್‌ವರ್ಡ್, ಭದ್ರತಾ ಪ್ರಕಾರ)."
151	"ಕ್ಯಾಲೆಂಡರ್ ಈವೆಂಟ್: ಶೀರ್ಷಿಕೆ, ಸ್ಥಳ, ದಿನಾಂಕ/ಸಮಯದೊಂದಿಗೆ ಐಕ್ಯಾಲೆಂಡರ್ ಸ್ವರೂಪ."
152	"ಈವೆಂಟ್ RSVP: ಈವೆಂಟ್ ನೋಂದಣಿ ಪುಟಕ್ಕೆ ಲಿಂಕ್."
153	"ಕ್ಯಾಲೆಂಡರ್ ಸಬ್‌ಸ್ಕ್ರೈಬ್: ICS/WebCal ಫೀಡ್‌ಗೆ ಚಂದಾದಾರರಾಗಿ."
154	"ಫೈಲ್/ಡಾಕ್ಯುಮೆಂಟ್ URL: ಡೌನ್‌ಲೋಡ್ ಮಾಡಬಹುದಾದ ಫೈಲ್‌ಗಳಿಗೆ ನೇರ ಲಿಂಕ್."
155	"ಕ್ಲೌಡ್ ಸ್ಟೋರೇಜ್ ಲಿಂಕ್: ಗೂಗಲ್ ಡ್ರೈವ್, ಡ್ರಾಪ್‌ಬಾಕ್ಸ್, ಒನ್‌ಡ್ರೈವ್ ಇತ್ಯಾದಿಗಳಿಗೆ ಲಿಂಕ್‌ಗಳು."
156	"ಸಾಮಾಜಿಕ ಪ್ರೊಫೈಲ್: ಲಿಂಕ್ಡ್‌ಇನ್, ಟ್ವಿಟರ್, ಇನ್‌ಸ್ಟಾಗ್ರಾಮ್ ಇತ್ಯಾದಿಗಳಿಗೆ ಲಿಂಕ್‌ಗಳು."
157	"ಸಂದೇಶ ಲಿಂಕ್: WhatsApp, ಟೆಲಿಗ್ರಾಮ್, ಸಿಗ್ನಲ್ ಡೀಪ್ ಲಿಂಕ್‌ಗಳು."
158	"ಸುಧಾರಿತ ಓವರ್‌ಲೇ ವೈಶಿಷ್ಟ್ಯಗಳು"
159	"ಹೆಚ್ಚುವರಿ ಓವರ್‌ಲೇ ಸಾಮರ್ಥ್ಯಗಳು:"
160	"ಕ್ರಾಪ್: ನಿಮ್ಮ ಚಿತ್ರದ ಚೌಕಾಕಾರದ ಪ್ರದೇಶವನ್ನು ಆಯ್ಕೆ ಮಾಡಲು ಕ್ರಾಪಿಂಗ್ ಅನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಿ."
161	"ಹಾಲ್ಫ್‌ಟೋನ್: ಚಿತ್ರದ ಹೊಳಪನ್ನು ಆಧರಿಸಿದ ಕ್ಲಾಸಿಕ್ ಮುದ್ರಣ-ಶೈಲಿಯ ಚುಕ್ಕೆ ಮಾದರಿ."
162	"ಡಿಥರ್ಡ್: ವಿವರವಾದ ಪುನರುತ್ಪಾದನೆಗಾಗಿ ದೋಷ-ಪ್ರಸರಣ ಡಿಥರಿಂಗ್."
163	"ಓವರ್‌ಲೇ ಬ್ಲೆಂಡ್ ಮೋಡ್‌ಗಳು (ಸುಧಾರಿತ)"
164	"ಸುಧಾರಿತ ಮಟ್ಟದಲ್ಲಿ ಹೆಚ್ಚುವರಿ ಮಿಶ್ರಣ ವಿಧಾನಗಳು:"
165	"ಸಬ್‌ಪಿಕ್ಸೆಲ್: ಹೆಚ್ಚಿನ ವಿವರಗಳಿಗಾಗಿ ಪ್ರತಿಯೊಂದು ಮಾಡ್ಯೂಲ್ ಅನ್ನು ಸಬ್‌ಪಿಕ್ಸೆಲ್‌ಗಳಾಗಿ ವಿಂಗಡಿಸುತ್ತದೆ."
166	"ನೀಲಿ ಶಬ್ದ: ಕಲಾಕೃತಿ-ಮುಕ್ತ ಮಾದರಿಗಳಿಗಾಗಿ ನೀಲಿ ಶಬ್ದ ಡಿಥರಿಂಗ್ ಅನ್ನು ಬಳಸುತ್ತದೆ."
167	"ಮೊಸಾಯಿಕ್: ಚಿತ್ರ ರಚನೆಯನ್ನು ಸಂರಕ್ಷಿಸುವ ಟೈಲ್-ಆಧಾರಿತ ಪರಿಣಾಮ."
168	"ಗ್ಯಾಪ್ ಫಿಲ್: ಮಾಡ್ಯೂಲ್‌ಗಳ ನಡುವಿನ ಅಂತರದಲ್ಲಿ ಚಿತ್ರವನ್ನು ಇರಿಸುತ್ತದೆ."
169	"ಪ್ರಕಾಶಮಾನತೆ: ಚಿತ್ರದ ಹೊಳಪನ್ನು ಆಧರಿಸಿ ಮಾಡ್ಯೂಲ್ ಗಾತ್ರ ಬದಲಾಗುತ್ತದೆ."
170	"ಡ್ಯುಯೋಟೋನ್: ಗಮನಾರ್ಹವಾದ ವ್ಯತಿರಿಕ್ತತೆಗಾಗಿ ಚಿತ್ರವನ್ನು ಎರಡು ಬಣ್ಣಗಳಿಗೆ ನಕ್ಷೆ ಮಾಡುತ್ತದೆ."
171	"ಓವರ್‌ಲೇ ತೀವ್ರತೆ"
172	"QR ಕೋಡ್ ಮೇಲೆ ಓವರ್‌ಲೇ ಎಷ್ಟು ಬಲವಾಗಿ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ ಎಂಬುದನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ (0-100%). ಹೆಚ್ಚಿನ ಮೌಲ್ಯಗಳು ಹೆಚ್ಚಿನ ಚಿತ್ರದ ವಿವರಗಳನ್ನು ತೋರಿಸುತ್ತವೆ ಆದರೆ ಸ್ಕ್ಯಾನ್ ಮಾಡಬಹುದಾದ ಸಾಮರ್ಥ್ಯವನ್ನು ಕಡಿಮೆ ಮಾಡಬಹುದು. ಸುಮಾರು 70% ರಷ್ಟು ಪ್ರಾರಂಭಿಸಿ ಮತ್ತು ಪರೀಕ್ಷೆಯ ಆಧಾರದ ಮೇಲೆ ಹೊಂದಿಸಿ."
173	"ಬಣ್ಣ ಮೋಡ್"
174	"ಓವರ್‌ಲೇ ಚಿತ್ರವನ್ನು ಹೇಗೆ ಪ್ರಕ್ರಿಯೆಗೊಳಿಸಲಾಗುತ್ತದೆ:"
175	"ಪೂರ್ಣ ಬಣ್ಣ: ಮೂಲ ಚಿತ್ರದ ಬಣ್ಣಗಳನ್ನು ಸಂರಕ್ಷಿಸುತ್ತದೆ."
176	"ಗ್ರೇಸ್ಕೇಲ್: ಕಪ್ಪು ಮತ್ತು ಬಿಳಿ ಟೋನ್ಗಳಿಗೆ ಪರಿವರ್ತಿಸುತ್ತದೆ."
177	"ಕಪ್ಪು ಮತ್ತು ಬಿಳಿ: ಹೆಚ್ಚಿನ ಕಾಂಟ್ರಾಸ್ಟ್ ಬೈನರಿ ಪರಿವರ್ತನೆ."
178	"ಫೈಂಡರ್ ಪ್ಯಾಟರ್ನ್‌ಗಳನ್ನು ಸಂರಕ್ಷಿಸಿ"
179	"ಸಕ್ರಿಯಗೊಳಿಸಿದಾಗ, ಮೂರು ಮೂಲೆಯ ಶೋಧಕ ಮಾದರಿಗಳನ್ನು ಓವರ್‌ಲೇಯಿಂದ ಮಾರ್ಪಡಿಸದೆ ಇಡುತ್ತದೆ. ವಿಶ್ವಾಸಾರ್ಹ ಸ್ಕ್ಯಾನಿಂಗ್‌ಗಾಗಿ ಬಲವಾಗಿ ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ."
180	"ಇಮೇಜ್ ಪ್ರಿಪ್ರೊಸೆಸಿಂಗ್"
181	"ಮಿಶ್ರಣ ಮಾಡುವ ಮೊದಲು ನಿಮ್ಮ ಓವರ್‌ಲೇ ಚಿತ್ರಕ್ಕೆ ಫಿಲ್ಟರ್‌ಗಳನ್ನು ಅನ್ವಯಿಸಿ. ಈ ಹೊಂದಾಣಿಕೆಗಳು ಅಂತಿಮ QR ಕೋಡ್‌ನಲ್ಲಿ ಚಿತ್ರ ಹೇಗೆ ಗೋಚರಿಸುತ್ತದೆ ಎಂಬುದನ್ನು ಸುಧಾರಿಸಬಹುದು."
182	"೧೮೨ ಪ್ರಕಾಶಮಾನತೆ (-೧೦೦ ರಿಂದ +೧೦೦): ಚಿತ್ರವನ್ನು ಹಗುರಗೊಳಿಸಿ ಅಥವಾ ಗಾಢಗೊಳಿಸಿ."
183	"ವ್ಯತ್ಯಾಸ (-100 ರಿಂದ +100): ಸ್ವರ ಶ್ರೇಣಿಯನ್ನು ಹೆಚ್ಚಿಸಿ ಅಥವಾ ಕಡಿಮೆ ಮಾಡಿ."
184	"ಗಾಮಾ (0.2 ರಿಂದ 3.0): ರೇಖಾತ್ಮಕವಲ್ಲದ ಹೊಳಪು ಹೊಂದಾಣಿಕೆ. 1 ಕ್ಕಿಂತ ಕಡಿಮೆ ಮೌಲ್ಯಗಳು ಮಿಡ್‌ಟೋನ್‌ಗಳನ್ನು ಹಗುರಗೊಳಿಸುತ್ತವೆ, ಮತ್ತು 1 ಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಮೌಲ್ಯಗಳು ಅವುಗಳನ್ನು ಗಾಢವಾಗಿಸುತ್ತವೆ."
