1	"ANQR को बारेमा"
210	"गाउसियन/त्रिकोणीय आवाज: फरक वितरण भएको आवाज।"
211	"निलो आवाज + त्रुटि प्रसार: दुवै प्रविधिहरूको संयोजन हाइब्रिड।"
212	"स्क्रिन गरिएको नीलो आवाज: स्क्रिन जस्तो नीलो आवाज ढाँचा।"
213	"अनुभवी: राम्रो दृश्य परिणामहरूको लागि प्रकाश-भारित।"
214	"एज-अवेयर: डिथरिङको समयमा छविको किनाराहरू सुरक्षित गर्दछ।"
215	"अनुकूलन थ्रेसहोल्ड: स्थानीय रूपमा-अनुकूलन थ्रेसहोल्डिंग।"
216	"टेम्पोरल ब्लू नाइज: एनिमेटेड GIF हरूको लागि, प्रति फ्रेम ढाँचा फरक हुन्छ।"
217	"डिफ्यूजन कर्नेलहरू"
218	"त्रुटि प्रसार डिथरिङ प्रयोग गर्दा, त्रुटि कसरी वितरण गर्ने भनेर छनौट गर्नुहोस्:"
219	"फ्लोयड-स्टेनबर्ग: क्लासिक ४-छिमेकी प्रसार। राम्रो सामान्य विकल्प।"
220	"जार्विस-जुडिस-निन्के: १२-छिमेकी, सहज तर ढिलो।"
221	"स्टकी: फरक तौल भएका JJN जस्तै।"
222	"बर्क्स: सरलीकृत JJN, छिटो।"
223	"सिएरा: गुणस्तर र गति सन्तुलन गर्ने कर्नेलहरूको परिवार।"
224	"एटकिन्सन: प्रकाश प्रसार, विवरण सुरक्षित राख्छ तर दानेदार हुन सक्छ।"
225	"डाइदर स्ट्रेन्थ"
226	"कति डिथरिङ लागू हुन्छ भनेर नियन्त्रण गर्दछ (०-१००%)। कम मानहरूले मूल ढाँचाको बढी संरक्षण गर्दछ, उच्च मानहरूले बढी छवि विवरण देखाउँछन्।"
