1	"ANQR အကြောင်း"
128	"GIF: သက်ဝင်လှုပ်ရှားနေသော QR ကုဒ်များအတွက် လိုအပ်သည်။ ပွင့်လင်းမြင်သာမှုကို ပံ့ပိုးပေးသည်။"
129	"SVG: အဆုံးမရှိ စကေးချိန်ညှိနိုင်သော Vector ဖော်မတ်။ စာလုံးကြီးကြီးဖြင့် ပုံနှိပ်ရန် သို့မဟုတ် ကုဒ်ကို တည်းဖြတ်ရန် လိုအပ်သည့်အခါအတွက် အကောင်းဆုံးဖြစ်သည်။"
130	"အထွက်အတိုင်းအတာများ"
131	"အနံ/အမြင့်- အထွက်အရွယ်အစားကို ပစ်ဇယ်ဖြင့် သတ်မှတ်ပါ။ ပုံနှိပ်ရန်အတွက် DPI (ဥပမာ၊ ၁ လက်မ = ၃၀၀ ပစ်ဇယ်တွင် 300 DPI) ကို အခြေခံ၍ တွက်ချက်ပါ။ ပိုကြီးသော အရွယ်အစားများသည် အကွာအဝေးတွင် ပိုမိုယုံကြည်စိတ်ချစွာ စကင်ဖတ်နိုင်သည်။"
132	"ကာတွန်းဆက်တင်များ (အဆင့်မြင့်)"
133	"ကာတွန်း QR ကုဒ် အပြုအမူကို ထိန်းချုပ်ပါ-"
134	"အမြန်နှုန်း- မီလီစက္ကန့်ဖြင့် အန်နီမေးရှင်း ဖရိမ်နှုန်း။"
135	"ထပ်ခါတလဲလဲလုပ်ဆောင်ခြင်း- စဉ်ဆက်မပြတ် သို့မဟုတ် တစ်ကြိမ်တည်းဖွင့်သည့် အန်နီမေးရှင်း။"
136	"Bounce: ပင်းပေါင် အန်နီမေးရှင်း လမ်းညွှန်။"
137	"ဖရိမ်စတင်ခြင်း- သတ်မှတ်ထားသော ဖရိမ်မှ အန်နီမေးရှင်းစတင်ပါ။"
138	"အများဆုံးဖရိမ်များ- အန်နီမေးရှင်းတွင် စုစုပေါင်းဖရိမ်များကို ကန့်သတ်ပါ။"
139	"ဘောင်အဆင့်- ပိုမိုမြန်ဆန်သော အန်နီမေးရှင်းအတွက် ဘောင်များကို ကျော်ပါ။"
140	"Interpolation: None, Crossfade, သို့မဟုတ် frame များအကြား Morph။"
141	"အကြောင်းအရာအမျိုးအစားများ (အဆင့်မြင့်)"
142	"အဆင့်မြင့်အဆင့်သည် နောက်ထပ် payload format များကို လော့ခ်ဖွင့်ပေးသည်-"
143	"ဖုန်းနံပါတ် (တယ်လီဖုန်း): ခေါ်ဆိုနိုင်သော ဖုန်းလင့်ခ်တစ်ခု ဖန်တီးပေးသည်။"
144	"အီးမေးလ် (mailto:): ရွေးချယ်နိုင်သော ခေါင်းစဉ်နှင့် ကိုယ်ထည်ဖြင့် အီးမေးလ်ဂလိုင်းကို ဖွင့်သည်။"
145	"SMS: ဖုန်းနံပါတ်သို့ ကြိုတင်ဖြည့်ထားသော စာတိုပေးပို့ခြင်း။"
146	"vCard: အမည်၊ အဖွဲ့အစည်း၊ ဖုန်းနံပါတ်၊ အီးမေးလ်၊ လိပ်စာပါရှိသော အဆက်အသွယ်ကတ်အပြည့်အစုံ။"
147	"MeCard: ဂျပန်နိုင်ငံတွင် ရေပန်းစားသော ကျစ်လစ်သော ဆက်သွယ်ရေးပုံစံ။"
148	"BizCard: အမွေအနှစ် စီးပွားရေးကတ် ဖော်မတ်။"
149	"ပထဝီတည်နေရာ- မြေပုံများတွင်ဖွင့်သော GPS ကိုဩဒိနိတ်များ။"
150	"WiFi: အလိုအလျောက်ချိတ်ဆက်မှုအတွက် ကွန်ရက်အထောက်အထားများ (SSID၊ စကားဝှက်၊ လုံခြုံရေးအမျိုးအစား)။"
151	"ပြက္ခဒိန်အစီအစဉ်- ခေါင်းစဉ်၊ တည်နေရာ၊ ရက်စွဲ/အချိန်ပါရှိသော iCalendar ဖော်မတ်။"
152	"ပွဲ RSVP: ပွဲမှတ်ပုံတင်ခြင်းစာမျက်နှာသို့ လင့်ခ်။"
153	"ပြက္ခဒိန် စာရင်းသွင်းခြင်း- ICS/WebCal feed သို့ စာရင်းသွင်းပါ။"
154	"ဖိုင်/စာရွက်စာတမ်း URL: ဒေါင်းလုဒ်လုပ်နိုင်သောဖိုင်များသို့ တိုက်ရိုက်လင့်ခ်။"
155	"Cloud Storage Link: Google Drive၊ Dropbox၊ OneDrive စသည်ဖြင့် လင့်ခ်များ"
156	"လူမှုရေးပရိုဖိုင်- LinkedIn၊ Twitter၊ Instagram စသည်တို့သို့ လင့်ခ်များ"
157	"မက်ဆေ့ချ်ပို့ရန်လင့်ခ်- WhatsApp၊ Telegram၊ Signal deep link များ။"
158	"အဆင့်မြင့် အပေါ်ယံလွှာ အင်္ဂါရပ်များ"
159	"အပိုထပ်ဆောင်းထပ်ဆင့်စွမ်းရည်များ"
160	"ဖြတ်ယူခြင်း- သင့်ပုံ၏ စတုရန်းဧရိယာကို ရွေးချယ်ရန် ဖြတ်ယူခြင်းကို ဖွင့်ပါ။"
161	"Halftone: ရုပ်ပုံတောက်ပမှုကို အခြေခံသည့် ဂန္ထဝင်ပုံနှိပ်ပုံစံ အစက်ပုံစံ။"
162	"Dithered: အသေးစိတ်ပြန်လည်ထုတ်လုပ်ရန်အတွက် အမှားအယွင်းပျံ့နှံ့မှု dithering။"
163	"Overlay Blend Modes (အဆင့်မြင့်)"
164	"အဆင့်မြင့်အဆင့်တွင် နောက်ထပ် ရောစပ်မုဒ်များ"
165	"ဆပ်ပစ်ဇယ်- ပိုမိုအသေးစိတ်ကျစေရန် မော်ဂျူးတစ်ခုစီကို ဆပ်ပစ်ဇယ်များအဖြစ် ပိုင်းခြားပေးသည်။"
166	"အပြာရောင်ဆူညံသံ- ရှေးဟောင်းပစ္စည်းကင်းစင်သော ပုံစံများအတွက် အပြာရောင်ဆူညံသံ တုန်ခါမှုကို အသုံးပြုသည်။"
167	"မိုးဇေး- ရုပ်ပုံဖွဲ့စည်းပုံကို ထိန်းသိမ်းပေးသည့် ကြွေပြားအခြေခံ အာနိသင်။"
168	"ကွက်လပ်ဖြည့်ခြင်း- မော်ဂျူးများကြားရှိ ကွက်လပ်များတွင် ရုပ်ပုံကို ထည့်သွင်းသည်။"
169	"တောက်ပမှု- ရုပ်ပုံတောက်ပမှုပေါ် မူတည်၍ မော်ဂျူးအရွယ်အစား ကွဲပြားသည်။"
