1	"ANQR-നെക്കുറിച്ച്"
115	"അലൈൻമെന്റ് സ്റ്റൈൽ: മാച്ച് ഫൈൻഡർ, ചതുരം, വൃത്താകൃതിയിലുള്ളത് അല്ലെങ്കിൽ വൃത്തം."
116	"ടൈമിംഗ് സ്റ്റൈൽ: മാച്ച് മൊഡ്യൂൾ, സോളിഡ്, അല്ലെങ്കിൽ ഡാഷ്ഡ്."
117	"നിറങ്ങൾ"
118	"ഫോർഗ്രൗണ്ട്: QR മൊഡ്യൂളുകളുടെ നിറം. കറുപ്പ് (#000000) സ്റ്റാൻഡേർഡാണ്, പക്ഷേ ഏത് ഇരുണ്ട നിറവും പ്രവർത്തിക്കും."
119	"പശ്ചാത്തലം: പശ്ചാത്തല നിറം. വെള്ള (#ffffff) ആണ് സ്റ്റാൻഡേർഡ്. മുൻവശത്തുമായി മതിയായ ദൃശ്യതീവ്രത ഉറപ്പാക്കുക."
120	"സുതാര്യമായ പശ്ചാത്തലം: നിറമുള്ള പ്രതലങ്ങളിൽ ഉപയോഗിക്കുന്നതിന് പശ്ചാത്തലം പൂർണ്ണമായും നീക്കം ചെയ്യുക. ഉപരിതലം മതിയായ ദൃശ്യതീവ്രത നൽകുന്നുണ്ടെന്ന് ഉറപ്പാക്കുക."
121	"മൊഡ്യൂൾ വലുപ്പവും വിടവും"
122	"മൊഡ്യൂൾ വലുപ്പം: ഓരോ മൊഡ്യൂളും പിക്സലുകളിൽ എത്ര വലുതായി റെൻഡർ ചെയ്യണമെന്ന് നിയന്ത്രിക്കുന്നു. വലിയ മൂല്യങ്ങൾ വലുതും സ്കാൻ ചെയ്യാൻ എളുപ്പവുമായ കോഡുകൾ സൃഷ്ടിക്കുന്നു."
123	"മൊഡ്യൂൾ ഗ്യാപ്: മൊഡ്യൂളുകൾക്കിടയിൽ ഒരു ശതമാനമായി ഇടം ചേർക്കുന്നു. ചില സാഹചര്യങ്ങളിൽ ചെറിയ വിടവുകൾ (5-15%) സ്കാൻ ചെയ്യാനുള്ള കഴിവ് മെച്ചപ്പെടുത്തും, പക്ഷേ അമിതമായ വിടവുകൾ വിശ്വാസ്യത കുറയ്ക്കും."
124	"ഔട്ട്പുട്ട് ക്രമീകരണങ്ങൾ"
125	"ഫോർമാറ്റ്: ഉപയോഗ കേസ് അടിസ്ഥാനമാക്കി നിങ്ങളുടെ കയറ്റുമതി ഫോർമാറ്റ് തിരഞ്ഞെടുക്കുക."
126	"PNG: ലോസ്‌ലെസ് റാസ്റ്റർ ഫോർമാറ്റ്, മിക്ക ഉപയോഗങ്ങൾക്കും അനുയോജ്യം. പ്രിന്റ്, ഡിജിറ്റൽ എന്നിവയ്ക്ക് ഏറ്റവും മികച്ചത്."
127	"WebP: ചെറിയ ഫയൽ വലുപ്പങ്ങളുള്ള ആധുനിക ഫോർമാറ്റ്. വെബ് ഉപയോഗത്തിന് നല്ലതാണ്."
128	"GIF: ആനിമേറ്റുചെയ്‌ത QR കോഡുകൾക്ക് ആവശ്യമാണ്. സുതാര്യതയെ പിന്തുണയ്ക്കുന്നു."
129	"SVG: അനന്തമായി സ്കെയിൽ ചെയ്യുന്ന വെക്റ്റർ ഫോർമാറ്റ്. വലിയ പ്രിന്റിനോ കോഡ് എഡിറ്റ് ചെയ്യേണ്ടിവരുമ്പോഴോ ആണ് ഏറ്റവും അനുയോജ്യം."
130	"ഔട്ട്പുട്ട് അളവുകൾ"
131	"വീതി/ഉയരം: ഔട്ട്‌പുട്ട് വലുപ്പം പിക്സലുകളിൽ സജ്ജമാക്കുക. പ്രിന്റിനായി, DPI അടിസ്ഥാനമാക്കി കണക്കാക്കുക (ഉദാ. 1 ഇഞ്ചിൽ 300 DPI = 300px). വലിയ വലുപ്പങ്ങൾ ദൂരത്തിൽ കൂടുതൽ വിശ്വസനീയമായി സ്കാൻ ചെയ്യുക."
132	"ആനിമേഷൻ ക്രമീകരണങ്ങൾ (വിപുലമായത്)"
133	"ആനിമേറ്റുചെയ്‌ത QR കോഡ് പെരുമാറ്റം നിയന്ത്രിക്കുക:"
134	"വേഗത: ആനിമേഷൻ ഫ്രെയിം റേറ്റ് മില്ലിസെക്കൻഡുകളിൽ."
135	"ലൂപ്പ്: തുടർച്ചയായ അല്ലെങ്കിൽ സിംഗിൾ-പ്ലേ ആനിമേഷൻ."
136	"ബൗൺസ്: പിംഗ്-പോങ് ആനിമേഷൻ സംവിധാനം."
137	"ഫ്രെയിം ആരംഭിക്കുക: നിർദ്ദിഷ്ട ഫ്രെയിമിൽ നിന്ന് ആനിമേഷൻ ആരംഭിക്കുക."
138	"പരമാവധി ഫ്രെയിമുകൾ: ആനിമേഷനിലെ ആകെ ഫ്രെയിമുകൾ പരിമിതപ്പെടുത്തുക."
139	"ഫ്രെയിം ഘട്ടം: വേഗതയേറിയ ആനിമേഷനായി ഫ്രെയിമുകൾ ഒഴിവാക്കുക."
140	"ഇന്റർപോളേഷൻ: ഒന്നുമില്ല, ക്രോസ്ഫേഡ്, അല്ലെങ്കിൽ ഫ്രെയിമുകൾക്കിടയിൽ മോർഫ്."
141	"ഉള്ളടക്ക തരങ്ങൾ (വിപുലമായത്)"
142	"അഡ്വാൻസ്ഡ് ലെവൽ അധിക പേലോഡ് ഫോർമാറ്റുകൾ അൺലോക്ക് ചെയ്യുന്നു:"
143	"ഫോൺ നമ്പർ (ടെൽ:): വിളിക്കാവുന്ന ഒരു ഫോൺ ലിങ്ക് സൃഷ്ടിക്കുന്നു."
144	"ഇമെയിൽ (mailto:): ഓപ്ഷണൽ വിഷയവും ബോഡിയും ഉള്ള ഇമെയിൽ ക്ലയന്റ് തുറക്കുന്നു."
145	"SMS: ഒരു ഫോൺ നമ്പറിലേക്ക് മുൻകൂട്ടി പൂരിപ്പിച്ച ടെക്സ്റ്റ് സന്ദേശം."
146	"vCard: പേര്, സ്ഥാപനം, ഫോൺ, ഇമെയിൽ, വിലാസം എന്നിവ അടങ്ങിയ പൂർണ്ണ കോൺടാക്റ്റ് കാർഡ്."
147	"മീകാർഡ്: ജപ്പാനിൽ പ്രചാരത്തിലുള്ള കോം‌പാക്റ്റ് കോൺടാക്റ്റ് ഫോർമാറ്റ്."
148	"ബിസ്കാർഡ്: ലെഗസി ബിസിനസ് കാർഡ് ഫോർമാറ്റ്."
149	"ജിയോ ലൊക്കേഷൻ: മാപ്പുകളിൽ തുറക്കുന്ന ജിപിഎസ് കോർഡിനേറ്റുകൾ."
150	"വൈഫൈ: ഓട്ടോമാറ്റിക് കണക്ഷനുള്ള നെറ്റ്‌വർക്ക് ക്രെഡൻഷ്യലുകൾ (SSID, പാസ്‌വേഡ്, സുരക്ഷാ തരം)."
151	"കലണ്ടർ ഇവന്റ്: ശീർഷകം, സ്ഥലം, തീയതി/സമയം എന്നിവയുള്ള iCalendar ഫോർമാറ്റ്."
152	"ഇവന്റ് RSVP: ഇവന്റ് രജിസ്ട്രേഷൻ പേജിലേക്കുള്ള ലിങ്ക്."
153	"കലണ്ടർ സബ്‌സ്‌ക്രൈബ് ചെയ്യുക: ഒരു ICS/WebCal ഫീഡിലേക്ക് സബ്‌സ്‌ക്രൈബ് ചെയ്യുക."
154	"ഫയൽ/ഡോക്യുമെന്റ് URL: ഡൗൺലോഡ് ചെയ്യാവുന്ന ഫയലുകളിലേക്കുള്ള നേരിട്ടുള്ള ലിങ്ക്."
155	"ക്ലൗഡ് സ്റ്റോറേജ് ലിങ്ക്: ഗൂഗിൾ ഡ്രൈവ്, ഡ്രോപ്പ്ബോക്സ്, വൺഡ്രൈവ് മുതലായവയിലേക്കുള്ള ലിങ്കുകൾ."
156	"സോഷ്യൽ പ്രൊഫൈൽ: ലിങ്ക്ഡ്ഇൻ, ട്വിറ്റർ, ഇൻസ്റ്റാഗ്രാം മുതലായവയിലേക്കുള്ള ലിങ്കുകൾ."
157	"മെസേജിംഗ് ലിങ്ക്: വാട്ട്‌സ്ആപ്പ്, ടെലിഗ്രാം, സിഗ്നൽ ഡീപ്പ് ലിങ്കുകൾ."
158	"നൂതന ഓവർലേ സവിശേഷതകൾ"
159	"അധിക ഓവർലേ കഴിവുകൾ:"
160	"ക്രോപ്പ്: നിങ്ങളുടെ ചിത്രത്തിന്റെ ഒരു ചതുര പ്രദേശം തിരഞ്ഞെടുക്കാൻ ക്രോപ്പിംഗ് പ്രാപ്തമാക്കുക."
161	"ഹാൾഫ്‌ടോൺ: ചിത്രത്തിന്റെ തെളിച്ചത്തെ അടിസ്ഥാനമാക്കിയുള്ള ക്ലാസിക് പ്രിന്റ്-സ്റ്റൈൽ ഡോട്ട് പാറ്റേൺ."
162	"ഡിതേർഡ്: വിശദമായ പുനരുൽപാദനത്തിനായി പിശക്-ഡിഫ്യൂഷൻ ഡൈതറിംഗ്."
163	"ഓവർലേ ബ്ലെൻഡ് മോഡുകൾ (അഡ്വാൻസ്ഡ്)"
164	"അഡ്വാൻസ്ഡ് ലെവലിലെ അധിക ബ്ലെൻഡ് മോഡുകൾ:"
165	"സബ്പിക്സൽ: കൂടുതൽ വിശദാംശങ്ങൾക്കായി ഓരോ മൊഡ്യൂളിനെയും സബ്പിക്സലുകളായി വിഭജിക്കുന്നു."
166	"നീല ശബ്‌ദം: ആർട്ടിഫാക്റ്റ് രഹിത പാറ്റേണുകൾക്കായി നീല ശബ്‌ദ ഡൈതറിംഗ് ഉപയോഗിക്കുന്നു."
167	"മൊസൈക്: ഇമേജ് ഘടന സംരക്ഷിക്കുന്ന ടൈൽ അധിഷ്ഠിത പ്രഭാവം."
168	"ഗ്യാപ് ഫിൽ: മൊഡ്യൂളുകൾക്കിടയിലുള്ള വിടവുകളിൽ ചിത്രം സ്ഥാപിക്കുന്നു."
169	"തെളിച്ചം: ചിത്രത്തിന്റെ തെളിച്ചത്തെ അടിസ്ഥാനമാക്കി മൊഡ്യൂൾ വലുപ്പം വ്യത്യാസപ്പെടുന്നു."
170	"ഡ്യുവോട്ടോൺ: ശ്രദ്ധേയമായ ദൃശ്യതീവ്രതയ്ക്കായി ചിത്രം രണ്ട് നിറങ്ങളിലേക്ക് മാപ്പ് ചെയ്യുന്നു."
171	"ഓവർലേ തീവ്രത"
172	"ഓവർലേ QR കോഡിനെ എത്രത്തോളം ശക്തമായി ബാധിക്കുന്നു (0-100%) നിയന്ത്രിക്കുന്നു. ഉയർന്ന മൂല്യങ്ങൾ കൂടുതൽ ഇമേജ് വിശദാംശങ്ങൾ കാണിക്കുന്നു, പക്ഷേ സ്കാൻ ചെയ്യാനുള്ള കഴിവ് കുറച്ചേക്കാം. ഏകദേശം 70% മുതൽ ആരംഭിച്ച് പരിശോധനയെ അടിസ്ഥാനമാക്കി ക്രമീകരിക്കുക."
173	"കളർ മോഡ്"
174	"ഓവർലേ ഇമേജ് എങ്ങനെ പ്രോസസ്സ് ചെയ്യുന്നു:"
175	"പൂർണ്ണ നിറം: യഥാർത്ഥ ചിത്ര നിറങ്ങൾ സംരക്ഷിക്കുന്നു."
176	"ഗ്രേസ്‌കെയിൽ: കറുപ്പും വെളുപ്പും നിറങ്ങളിലേക്ക് പരിവർത്തനം ചെയ്യുന്നു."
177	"കറുപ്പും വെളുപ്പും: ഉയർന്ന ദൃശ്യതീവ്രത ബൈനറി പരിവർത്തനം."
178	"ഫൈൻഡർ പാറ്റേണുകൾ സംരക്ഷിക്കുക"
179	"പ്രവർത്തനക്ഷമമാക്കുമ്പോൾ, മൂന്ന് കോർണർ ഫൈൻഡർ പാറ്റേണുകൾ ഓവർലേ പരിഷ്‌ക്കരിക്കാതെ സൂക്ഷിക്കുന്നു. വിശ്വസനീയമായ സ്കാനിംഗിനായി ശക്തമായി ശുപാർശ ചെയ്യുന്നു."
